policy,profile,seed,deadline_ms,frames,mean_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,mean_final_latency_ms,deadline_miss_rate,mean_output_confidence,usable_confidence_proxy,total_bandwidth_kb,bandwidth_per_frame_kb,bandwidth_per_1000_frames_kb,fallback_rate,reuse_rate,stale_acceptance_rate,remote_attempt_rate,remote_success_rate,remote_accept_rate,remote_accepted_per_frame,remote_rejected_deadline_rate,remote_rejected_freshness_rate,remote_failed_loss_rate,remote_unreachable_rate,pct_local_fast,pct_edge_accurate,pct_hybrid,pct_degraded_safe,mode_switches,mode_switches_per_1000,deadline_sweep_ms
deadline_greedy,stable,109,50.0,1000,25.268964708760926,34.15910526808331,34.79620852522923,34.94284900848466,25.268964708760926,0.0,0.7225069831603355,0.7225069831603355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
confidence_deadline,stable,109,50.0,1000,25.268964708760926,34.15910526808331,34.79620852522923,34.94284900848466,25.268964708760926,0.0,0.7225069831603355,0.7225069831603355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
rtt_threshold,stable,109,50.0,1000,25.268964708760926,34.15910526808331,34.79620852522923,34.94284900848466,25.268964708760926,0.0,0.7225069831603355,0.7225069831603355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
oracle_feasible,stable,109,50.0,1000,25.268964708760926,34.15910526808331,34.79620852522923,34.94284900848466,25.268964708760926,0.0,0.7225069831603355,0.7225069831603355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
local_only,stable,110,50.0,1000,24.978043487255007,33.957417382454665,34.80033649104111,34.99011804008187,24.978043487255007,0.0,0.7239727698806182,0.7239727698806182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
edge_only,stable,110,50.0,1000,74.97804348725501,83.95741738245466,84.80033649104111,84.99011804008187,74.97804348725501,1.0,0.7239727698806182,0.0,25000.0,25.0,25000.0,1.0,0.0,0.0,1.0,0.984,0.0,0.0,0.984,0.0,0.016,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
cloud_only,stable,110,50.0,1000,74.97804348725501,83.95741738245466,84.80033649104111,84.99011804008187,74.97804348725501,1.0,0.7239727698806182,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.994,0.0,0.0,0.994,0.0,0.006,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
dapper,stable,110,50.0,1000,24.978043487255007,33.957417382454665,34.80033649104111,34.99011804008187,24.978043487255007,0.0,0.7239727698806182,0.7239727698806182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
deadline_greedy,stable,110,50.0,1000,24.978043487255007,33.957417382454665,34.80033649104111,34.99011804008187,24.978043487255007,0.0,0.7239727698806182,0.7239727698806182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
confidence_deadline,stable,110,50.0,1000,24.978043487255007,33.957417382454665,34.80033649104111,34.99011804008187,24.978043487255007,0.0,0.7239727698806182,0.7239727698806182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
rtt_threshold,stable,110,50.0,1000,24.978043487255007,33.957417382454665,34.80033649104111,34.99011804008187,24.978043487255007,0.0,0.7239727698806182,0.7239727698806182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
oracle_feasible,stable,110,50.0,1000,24.978043487255007,33.957417382454665,34.80033649104111,34.99011804008187,24.978043487255007,0.0,0.7239727698806182,0.7239727698806182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
local_only,stable,111,50.0,1000,25.491345575881343,33.99942489704205,34.77294614292747,34.98882482505357,25.491345575881343,0.0,0.7264559107913696,0.7264559107913696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
edge_only,stable,111,50.0,1000,75.49134557588134,83.99942489704203,84.77294614292748,84.98882482505357,75.49134557588134,1.0,0.7264559107913696,0.0,25000.0,25.0,25000.0,1.0,0.0,0.0,1.0,0.991,0.0,0.0,0.991,0.0,0.009,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
cloud_only,stable,111,50.0,1000,75.49134557588134,83.99942489704203,84.77294614292748,84.98882482505357,75.49134557588134,1.0,0.7264559107913696,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.987,0.0,0.0,0.987,0.0,0.013,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
dapper,stable,111,50.0,1000,25.491345575881343,33.99942489704205,34.77294614292747,34.98882482505357,25.491345575881343,0.0,0.7264559107913696,0.7264559107913696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
deadline_greedy,stable,111,50.0,1000,25.491345575881343,33.99942489704205,34.77294614292747,34.98882482505357,25.491345575881343,0.0,0.7264559107913696,0.7264559107913696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
confidence_deadline,stable,111,50.0,1000,25.491345575881343,33.99942489704205,34.77294614292747,34.98882482505357,25.491345575881343,0.0,0.7264559107913696,0.7264559107913696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
rtt_threshold,stable,111,50.0,1000,25.491345575881343,33.99942489704205,34.77294614292747,34.98882482505357,25.491345575881343,0.0,0.7264559107913696,0.7264559107913696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
oracle_feasible,stable,111,50.0,1000,25.491345575881343,33.99942489704205,34.77294614292747,34.98882482505357,25.491345575881343,0.0,0.7264559107913696,0.7264559107913696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
local_only,stable,112,50.0,1000,25.044635098675773,33.93678625080242,34.80594764992258,34.978994945141224,25.044635098675773,0.0,0.7245903067601731,0.7245903067601731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
edge_only,stable,112,50.0,1000,75.04463509867577,83.93678625080243,84.80594764992257,84.97899494514122,75.04463509867577,1.0,0.7245903067601731,0.0,25000.0,25.0,25000.0,1.0,0.0,0.0,1.0,0.992,0.0,0.0,0.992,0.0,0.008,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
cloud_only,stable,112,50.0,1000,75.04463509867577,83.93678625080243,84.80594764992257,84.97899494514122,75.04463509867577,1.0,0.7245903067601731,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.983,0.0,0.0,0.983,0.0,0.017,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
dapper,stable,112,50.0,1000,25.044635098675773,33.93678625080242,34.80594764992258,34.978994945141224,25.044635098675773,0.0,0.7245903067601731,0.7245903067601731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
deadline_greedy,stable,112,50.0,1000,25.044635098675773,33.93678625080242,34.80594764992258,34.978994945141224,25.044635098675773,0.0,0.7245903067601731,0.7245903067601731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
confidence_deadline,stable,112,50.0,1000,25.044635098675773,33.93678625080242,34.80594764992258,34.978994945141224,25.044635098675773,0.0,0.7245903067601731,0.7245903067601731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
rtt_threshold,stable,112,50.0,1000,25.044635098675773,33.93678625080242,34.80594764992258,34.978994945141224,25.044635098675773,0.0,0.7245903067601731,0.7245903067601731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
oracle_feasible,stable,112,50.0,1000,25.044635098675773,33.93678625080242,34.80594764992258,34.978994945141224,25.044635098675773,0.0,0.7245903067601731,0.7245903067601731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
local_only,stable,113,50.0,1000,24.924957379086543,33.92528008813723,34.852479041190236,34.99387303551587,24.924957379086543,0.0,0.725184772552611,0.725184772552611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
edge_only,stable,113,50.0,1000,74.92495737908654,83.92528008813723,84.85247904119024,84.99387303551586,74.92495737908654,1.0,0.725184772552611,0.0,25000.0,25.0,25000.0,1.0,0.0,0.0,1.0,0.985,0.0,0.0,0.985,0.0,0.015,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
cloud_only,stable,113,50.0,1000,74.92495737908654,83.92528008813723,84.85247904119024,84.99387303551586,74.92495737908654,1.0,0.725184772552611,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.988,0.0,0.0,0.988,0.0,0.012,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
dapper,stable,113,50.0,1000,24.924957379086543,33.92528008813723,34.852479041190236,34.99387303551587,24.924957379086543,0.0,0.725184772552611,0.725184772552611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
deadline_greedy,stable,113,50.0,1000,24.924957379086543,33.92528008813723,34.852479041190236,34.99387303551587,24.924957379086543,0.0,0.725184772552611,0.725184772552611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
confidence_deadline,stable,113,50.0,1000,24.924957379086543,33.92528008813723,34.852479041190236,34.99387303551587,24.924957379086543,0.0,0.725184772552611,0.725184772552611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
rtt_threshold,stable,113,50.0,1000,24.924957379086543,33.92528008813723,34.852479041190236,34.99387303551587,24.924957379086543,0.0,0.725184772552611,0.725184772552611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
oracle_feasible,stable,113,50.0,1000,24.924957379086543,33.92528008813723,34.852479041190236,34.99387303551587,24.924957379086543,0.0,0.725184772552611,0.725184772552611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
local_only,stable,114,50.0,1000,25.128438548268,33.86993382489312,34.786318253661975,34.99771913787838,25.128438548268,0.0,0.7237524930795687,0.7237524930795687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
edge_only,stable,114,50.0,1000,75.128438548268,83.86993382489311,84.78631825366197,84.99771913787838,75.128438548268,1.0,0.7237524930795687,0.0,25000.0,25.0,25000.0,1.0,0.0,0.0,1.0,0.989,0.0,0.0,0.989,0.0,0.011,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
cloud_only,stable,114,50.0,1000,75.128438548268,83.86993382489311,84.78631825366197,84.99771913787838,75.128438548268,1.0,0.7237524930795687,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.992,0.0,0.0,0.992,0.0,0.008,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
dapper,stable,114,50.0,1000,25.128438548268,33.86993382489312,34.786318253661975,34.99771913787838,25.128438548268,0.0,0.7237524930795687,0.7237524930795687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
deadline_greedy,stable,114,50.0,1000,25.128438548268,33.86993382489312,34.786318253661975,34.99771913787838,25.128438548268,0.0,0.7237524930795687,0.7237524930795687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
confidence_deadline,stable,114,50.0,1000,25.128438548268,33.86993382489312,34.786318253661975,34.99771913787838,25.128438548268,0.0,0.7237524930795687,0.7237524930795687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
rtt_threshold,stable,114,50.0,1000,25.128438548268,33.86993382489312,34.786318253661975,34.99771913787838,25.128438548268,0.0,0.7237524930795687,0.7237524930795687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
oracle_feasible,stable,114,50.0,1000,25.128438548268,33.86993382489312,34.786318253661975,34.99771913787838,25.128438548268,0.0,0.7237524930795687,0.7237524930795687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
local_only,stable,115,50.0,1000,25.094705607799348,34.162413089123824,34.74465384721523,34.970565607066455,25.094705607799348,0.0,0.7245886848920773,0.7245886848920773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
edge_only,stable,115,50.0,1000,75.09470560779934,84.16241308912382,84.74465384721525,84.97056560706645,75.09470560779934,1.0,0.7245886848920773,0.0,25000.0,25.0,25000.0,1.0,0.0,0.0,1.0,0.988,0.0,0.0,0.988,0.0,0.012,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
cloud_only,stable,115,50.0,1000,75.09470560779934,84.16241308912382,84.74465384721525,84.97056560706645,75.09470560779934,1.0,0.7245886848920773,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.986,0.0,0.0,0.986,0.0,0.014,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
dapper,stable,115,50.0,1000,25.094705607799348,34.162413089123824,34.74465384721523,34.970565607066455,25.094705607799348,0.0,0.7245886848920773,0.7245886848920773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
deadline_greedy,stable,115,50.0,1000,25.094705607799348,34.162413089123824,34.74465384721523,34.970565607066455,25.094705607799348,0.0,0.7245886848920773,0.7245886848920773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
confidence_deadline,stable,115,50.0,1000,25.094705607799348,34.162413089123824,34.74465384721523,34.970565607066455,25.094705607799348,0.0,0.7245886848920773,0.7245886848920773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
rtt_threshold,stable,115,50.0,1000,25.094705607799348,34.162413089123824,34.74465384721523,34.970565607066455,25.094705607799348,0.0,0.7245886848920773,0.7245886848920773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
oracle_feasible,stable,115,50.0,1000,25.094705607799348,34.162413089123824,34.74465384721523,34.970565607066455,25.094705607799348,0.0,0.7245886848920773,0.7245886848920773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
local_only,stable,116,50.0,1000,25.028301912688907,34.05041769477859,34.88445460350265,34.99403448766891,25.028301912688907,0.0,0.7244573126145593,0.7244573126145593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
edge_only,stable,116,50.0,1000,75.02830191268892,84.05041769477859,84.88445460350265,84.99403448766891,75.02830191268892,1.0,0.7244573126145593,0.0,25000.0,25.0,25000.0,1.0,0.0,0.0,1.0,0.995,0.0,0.0,0.995,0.0,0.005,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
cloud_only,stable,116,50.0,1000,75.02830191268892,84.05041769477859,84.88445460350265,84.99403448766891,75.02830191268892,1.0,0.7244573126145593,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.988,0.0,0.0,0.988,0.0,0.012,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
dapper,stable,116,50.0,1000,25.028301912688907,34.05041769477859,34.88445460350265,34.99403448766891,25.028301912688907,0.0,0.7244573126145593,0.7244573126145593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
deadline_greedy,stable,116,50.0,1000,25.028301912688907,34.05041769477859,34.88445460350265,34.99403448766891,25.028301912688907,0.0,0.7244573126145593,0.7244573126145593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
confidence_deadline,stable,116,50.0,1000,25.028301912688907,34.05041769477859,34.88445460350265,34.99403448766891,25.028301912688907,0.0,0.7244573126145593,0.7244573126145593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
rtt_threshold,stable,116,50.0,1000,25.028301912688907,34.05041769477859,34.88445460350265,34.99403448766891,25.028301912688907,0.0,0.7244573126145593,0.7244573126145593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
oracle_feasible,stable,116,50.0,1000,25.028301912688907,34.05041769477859,34.88445460350265,34.99403448766891,25.028301912688907,0.0,0.7244573126145593,0.7244573126145593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
local_only,stable,117,50.0,1000,24.997182216762514,33.94211020128963,34.806950360419165,34.98156739475102,24.997182216762514,0.0,0.7238166310991714,0.7238166310991714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
edge_only,stable,117,50.0,1000,74.99718221676252,83.94211020128964,84.80695036041917,84.98156739475101,74.99718221676252,1.0,0.7238166310991714,0.0,25000.0,25.0,25000.0,1.0,0.0,0.0,1.0,0.988,0.0,0.0,0.988,0.0,0.012,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
cloud_only,stable,117,50.0,1000,74.99718221676252,83.94211020128964,84.80695036041917,84.98156739475101,74.99718221676252,1.0,0.7238166310991714,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.994,0.0,0.0,0.994,0.0,0.006,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
dapper,stable,117,50.0,1000,24.997182216762514,33.94211020128963,34.806950360419165,34.98156739475102,24.997182216762514,0.0,0.7238166310991714,0.7238166310991714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
deadline_greedy,stable,117,50.0,1000,24.997182216762514,33.94211020128963,34.806950360419165,34.98156739475102,24.997182216762514,0.0,0.7238166310991714,0.7238166310991714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
confidence_deadline,stable,117,50.0,1000,24.997182216762514,33.94211020128963,34.806950360419165,34.98156739475102,24.997182216762514,0.0,0.7238166310991714,0.7238166310991714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
rtt_threshold,stable,117,50.0,1000,24.997182216762514,33.94211020128963,34.806950360419165,34.98156739475102,24.997182216762514,0.0,0.7238166310991714,0.7238166310991714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
oracle_feasible,stable,117,50.0,1000,24.997182216762514,33.94211020128963,34.806950360419165,34.98156739475102,24.997182216762514,0.0,0.7238166310991714,0.7238166310991714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
local_only,stable,118,50.0,1000,25.026589048763064,34.146334679362305,34.835239525322194,34.964244111574146,25.026589048763064,0.0,0.7280528994609765,0.7280528994609765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
edge_only,stable,118,50.0,1000,75.02658904876307,84.1463346793623,84.8352395253222,84.96424411157415,75.02658904876307,1.0,0.7280528994609765,0.0,25000.0,25.0,25000.0,1.0,0.0,0.0,1.0,0.991,0.0,0.0,0.991,0.0,0.009,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
cloud_only,stable,118,50.0,1000,75.02658904876307,84.1463346793623,84.8352395253222,84.96424411157415,75.02658904876307,1.0,0.7280528994609765,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.993,0.0,0.0,0.993,0.0,0.007,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
dapper,stable,118,50.0,1000,25.026589048763064,34.146334679362305,34.835239525322194,34.964244111574146,25.026589048763064,0.0,0.7280528994609765,0.7280528994609765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
deadline_greedy,stable,118,50.0,1000,25.026589048763064,34.146334679362305,34.835239525322194,34.964244111574146,25.026589048763064,0.0,0.7280528994609765,0.7280528994609765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
confidence_deadline,stable,118,50.0,1000,25.026589048763064,34.146334679362305,34.835239525322194,34.964244111574146,25.026589048763064,0.0,0.7280528994609765,0.7280528994609765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
rtt_threshold,stable,118,50.0,1000,25.026589048763064,34.146334679362305,34.835239525322194,34.964244111574146,25.026589048763064,0.0,0.7280528994609765,0.7280528994609765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
oracle_feasible,stable,118,50.0,1000,25.026589048763064,34.146334679362305,34.835239525322194,34.964244111574146,25.026589048763064,0.0,0.7280528994609765,0.7280528994609765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
local_only,stable,119,50.0,1000,24.80107188012856,34.00280379558126,34.81754573602827,34.936826663719394,24.80107188012856,0.0,0.7243707963012889,0.7243707963012889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
edge_only,stable,119,50.0,1000,74.80107188012856,84.00280379558126,84.81754573602828,84.93682666371939,74.80107188012856,1.0,0.7243707963012889,0.0,25000.0,25.0,25000.0,1.0,0.0,0.0,1.0,0.989,0.0,0.0,0.989,0.0,0.011,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
cloud_only,stable,119,50.0,1000,74.80107188012856,84.00280379558126,84.81754573602828,84.93682666371939,74.80107188012856,1.0,0.7243707963012889,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.985,0.0,0.0,0.985,0.0,0.015,0.0,0.0,100.0,0.0,0.0,0,0.0,50.0
dapper,stable,119,50.0,1000,24.80107188012856,34.00280379558126,34.81754573602827,34.936826663719394,24.80107188012856,0.0,0.7243707963012889,0.7243707963012889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
deadline_greedy,stable,119,50.0,1000,24.80107188012856,34.00280379558126,34.81754573602827,34.936826663719394,24.80107188012856,0.0,0.7243707963012889,0.7243707963012889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
confidence_deadline,stable,119,50.0,1000,24.80107188012856,34.00280379558126,34.81754573602827,34.936826663719394,24.80107188012856,0.0,0.7243707963012889,0.7243707963012889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
rtt_threshold,stable,119,50.0,1000,24.80107188012856,34.00280379558126,34.81754573602827,34.936826663719394,24.80107188012856,0.0,0.7243707963012889,0.7243707963012889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
oracle_feasible,stable,119,50.0,1000,24.80107188012856,34.00280379558126,34.81754573602827,34.936826663719394,24.80107188012856,0.0,0.7243707963012889,0.7243707963012889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,50.0
