policy,profile,seed,deadline_ms,frames,mean_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,mean_final_latency_ms,deadline_miss_rate,mean_output_confidence,usable_confidence_proxy,total_bandwidth_kb,bandwidth_per_frame_kb,bandwidth_per_1000_frames_kb,fallback_rate,reuse_rate,stale_acceptance_rate,remote_attempt_rate,remote_success_rate,remote_accept_rate,remote_accepted_per_frame,remote_rejected_deadline_rate,remote_rejected_freshness_rate,remote_failed_loss_rate,remote_unreachable_rate,pct_local_fast,pct_edge_accurate,pct_hybrid,pct_degraded_safe,mode_switches,mode_switches_per_1000
edge_only,stable,106,100.0,1000,105.34519597361763,132.45929219711033,134.24671536262272,134.90175616213577,105.34519597361763,0.48,0.8020520489183882,0.4549016892175814,25000.0,25.0,25000.0,0.48,0.0,0.0,1.0,0.992,0.52,0.52,0.472,0.0,0.008,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,stable,106,100.0,1000,124.7164109632511,133.8607494902658,134.68730165917938,134.9335869931972,124.7164109632511,1.0,0.7229428904328138,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.991,0.0,0.0,0.991,0.0,0.009,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,stable,106,100.0,1000,24.716410963251104,33.86074949026578,34.68730165917939,34.933586993197196,52.69637342008328,0.0,0.7229428904328138,0.7962430814491968,21425.0,21.425,21425.0,0.0,0.0,0.0,0.857,0.9918319719953326,0.5227537922987164,0.448,0.4690781796966161,0.0,0.008168028004667444,0.0,14.299999999999999,0.0,85.7,0.0,252,252.0
deadline_greedy,stable,106,100.0,1000,24.716410963251104,33.86074949026578,34.68730165917939,34.933586993197196,24.716410963251104,0.0,0.7229428904328138,0.7229428904328138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,stable,106,100.0,1000,24.716410963251104,33.86074949026578,34.68730165917939,34.933586993197196,24.716410963251104,0.0,0.7229428904328138,0.7229428904328138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,stable,106,100.0,1000,24.716410963251104,33.86074949026578,34.68730165917939,34.933586993197196,24.716410963251104,0.0,0.7229428904328138,0.7229428904328138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,stable,106,100.0,1000,57.345195973617635,97.73766516628743,99.64672504922358,99.93590560440205,57.345195973617635,0.0,0.8020520489183882,0.8020520489183882,13000.0,13.0,13000.0,0.0,0.0,0.0,0.52,1.0,1.0,0.52,0.0,0.0,0.0,0.0,48.0,52.0,0.0,0.0,490,490.0
local_only,stable,107,100.0,1000,24.88557902804772,33.83424628214373,34.89267109559948,34.9936438529993,24.88557902804772,0.0,0.7245133185042392,0.7245133185042392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,stable,107,100.0,1000,105.50337617146596,132.48741712360993,134.58423417745837,134.9657272324397,105.50337617146596,0.481,0.8041775947303632,0.4556838064151667,25000.0,25.0,25000.0,0.481,0.0,0.0,1.0,0.989,0.519,0.519,0.47,0.0,0.011,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,stable,107,100.0,1000,124.88557902804772,133.8342462821437,134.89267109559947,134.9936438529993,124.88557902804772,1.0,0.7245133185042392,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.988,0.0,0.0,0.988,0.0,0.012,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,stable,107,100.0,1000,24.88557902804772,33.83424628214373,34.89267109559948,34.9936438529993,53.380353744565205,0.0,0.7245133185042392,0.7993133636844371,22025.0,22.025,22025.0,0.0,0.0,0.0,0.881,0.9886492622020431,0.5187287173666288,0.457,0.4699205448354143,0.0,0.011350737797956867,0.0,11.899999999999999,0.0,88.1,0.0,198,198.0
deadline_greedy,stable,107,100.0,1000,24.88557902804772,33.83424628214373,34.89267109559948,34.9936438529993,24.88557902804772,0.0,0.7245133185042392,0.7245133185042392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,stable,107,100.0,1000,24.88557902804772,33.83424628214373,34.89267109559948,34.9936438529993,24.88557902804772,0.0,0.7245133185042392,0.7245133185042392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,stable,107,100.0,1000,24.88557902804772,33.83424628214373,34.89267109559948,34.9936438529993,24.88557902804772,0.0,0.7245133185042392,0.7245133185042392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,stable,107,100.0,1000,57.40337617146596,97.41224014232954,99.54068031472279,99.98590462447163,57.40337617146596,0.0,0.8041775947303632,0.8041775947303632,12975.0,12.975,12975.0,0.0,0.0,0.0,0.519,1.0,1.0,0.519,0.0,0.0,0.0,0.0,48.1,51.9,0.0,0.0,512,512.0
local_only,stable,108,100.0,1000,25.235897183714567,34.2868707566229,34.87218349603604,34.989690121554816,25.235897183714567,0.0,0.7254394152220247,0.7254394152220247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,stable,108,100.0,1000,106.14243581597466,133.0363034869318,134.73968005313682,134.95199263789533,106.14243581597466,0.501,0.8029251703471986,0.43843361365761213,25000.0,25.0,25000.0,0.501,0.0,0.0,1.0,0.988,0.499,0.499,0.489,0.0,0.012,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,stable,108,100.0,1000,125.23589718371456,134.2868707566229,134.87218349603603,134.98969012155482,125.23589718371456,1.0,0.7254394152220247,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.987,0.0,0.0,0.987,0.0,0.013,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,stable,108,100.0,1000,25.235897183714567,34.2868707566229,34.87218349603604,34.989690121554816,51.92467360201944,0.0,0.7254394152220247,0.7967132376294662,21500.0,21.5,21500.0,0.0,0.0,0.0,0.86,0.9872093023255814,0.5023255813953489,0.432,0.4848837209302326,0.0,0.012790697674418604,0.0,14.000000000000002,0.0,86.0,0.0,231,231.0
deadline_greedy,stable,108,100.0,1000,25.235897183714567,34.2868707566229,34.87218349603604,34.989690121554816,25.235897183714567,0.0,0.7254394152220247,0.7254394152220247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,stable,108,100.0,1000,25.235897183714567,34.2868707566229,34.87218349603604,34.989690121554816,25.235897183714567,0.0,0.7254394152220247,0.7254394152220247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,stable,108,100.0,1000,25.235897183714567,34.2868707566229,34.87218349603604,34.989690121554816,25.235897183714567,0.0,0.7254394152220247,0.7254394152220247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,stable,108,100.0,1000,56.042435815974656,97.42237334970365,99.42385114513206,99.98356323898543,56.042435815974656,0.0,0.8029251703471986,0.8029251703471986,12475.0,12.475,12475.0,0.0,0.0,0.0,0.499,1.0,1.0,0.499,0.0,0.0,0.0,0.0,50.1,49.9,0.0,0.0,522,522.0
local_only,stable,109,100.0,1000,25.268964708760926,34.15910526808331,34.79620852522923,34.94284900848466,25.268964708760926,0.0,0.7225069831603355,0.7225069831603355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,stable,109,100.0,1000,106.47881528857747,133.14886098013875,134.5996764190314,134.94284900848464,106.47881528857747,0.501,0.7973055668677762,0.43655414927936553,25000.0,25.0,25000.0,0.501,0.0,0.0,1.0,0.987,0.499,0.499,0.488,0.0,0.013,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,stable,109,100.0,1000,125.26896470876093,134.15910526808332,134.79620852522922,134.94284900848464,125.26896470876093,1.0,0.7225069831603355,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.995,0.0,0.0,0.995,0.0,0.005,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,stable,109,100.0,1000,25.268964708760926,34.15910526808331,34.79620852522923,34.94284900848466,51.53790445445115,0.0,0.7225069831603355,0.7908717000411818,21775.0,21.775,21775.0,0.0,0.0,0.0,0.871,0.9850746268656716,0.4845005740528129,0.422,0.5005740528128588,0.0,0.014925373134328358,0.0,12.9,0.0,87.1,0.0,228,228.0
deadline_greedy,stable,109,100.0,1000,25.268964708760926,34.15910526808331,34.79620852522923,34.94284900848466,25.268964708760926,0.0,0.7225069831603355,0.7225069831603355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,stable,109,100.0,1000,25.268964708760926,34.15910526808331,34.79620852522923,34.94284900848466,25.268964708760926,0.0,0.7225069831603355,0.7225069831603355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,stable,109,100.0,1000,25.268964708760926,34.15910526808331,34.79620852522923,34.94284900848466,25.268964708760926,0.0,0.7225069831603355,0.7225069831603355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,stable,109,100.0,1000,56.37881528857746,97.92925014786559,99.55592899487701,99.97702084981091,56.37881528857746,0.0,0.7973055668677762,0.7973055668677762,12475.0,12.475,12475.0,0.0,0.0,0.0,0.499,1.0,1.0,0.499,0.0,0.0,0.0,0.0,50.1,49.9,0.0,0.0,534,534.0
local_only,stable,110,100.0,1000,24.978043487255007,33.957417382454665,34.80033649104111,34.99011804008187,24.978043487255007,0.0,0.7239727698806182,0.7239727698806182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,stable,110,100.0,1000,105.76326702683136,133.14207905407991,134.7004342621706,134.99011804008188,105.76326702683136,0.498,0.7992950985226189,0.4387737515443482,25000.0,25.0,25000.0,0.498,0.0,0.0,1.0,0.984,0.502,0.502,0.482,0.0,0.016,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,stable,110,100.0,1000,124.978043487255,133.95741738245465,134.80033649104112,134.99011804008188,124.978043487255,1.0,0.7239727698806182,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.994,0.0,0.0,0.994,0.0,0.006,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,stable,110,100.0,1000,24.978043487255007,33.957417382454665,34.80033649104111,34.99011804008187,51.64725260956925,0.0,0.7239727698806182,0.7935801521646344,21400.0,21.4,21400.0,0.0,0.0,0.0,0.856,0.985981308411215,0.5035046728971962,0.431,0.4824766355140187,0.0,0.014018691588785047,0.0,14.399999999999999,0.0,85.6,0.0,261,261.0
deadline_greedy,stable,110,100.0,1000,24.978043487255007,33.957417382454665,34.80033649104111,34.99011804008187,24.978043487255007,0.0,0.7239727698806182,0.7239727698806182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,stable,110,100.0,1000,24.978043487255007,33.957417382454665,34.80033649104111,34.99011804008187,24.978043487255007,0.0,0.7239727698806182,0.7239727698806182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,stable,110,100.0,1000,24.978043487255007,33.957417382454665,34.80033649104111,34.99011804008187,24.978043487255007,0.0,0.7239727698806182,0.7239727698806182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,stable,110,100.0,1000,55.963267026831346,96.86905989699393,99.40395153337323,99.99160638060678,55.963267026831346,0.0,0.7992950985226189,0.7992950985226189,12550.0,12.55,12550.0,0.0,0.0,0.0,0.502,1.0,1.0,0.502,0.0,0.0,0.0,0.0,49.8,50.2,0.0,0.0,487,487.0
local_only,stable,111,100.0,1000,25.491345575881343,33.99942489704205,34.77294614292747,34.98882482505357,25.491345575881343,0.0,0.7264559107913696,0.7264559107913696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,stable,111,100.0,1000,105.41149285476436,133.19749459179906,134.6464093319633,134.98882482505357,105.41149285476436,0.472,0.8057664818955173,0.46254213412647577,25000.0,25.0,25000.0,0.472,0.0,0.0,1.0,0.991,0.528,0.528,0.463,0.0,0.009,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,stable,111,100.0,1000,125.49134557588134,133.99942489704205,134.77294614292748,134.98882482505357,125.49134557588134,1.0,0.7264559107913696,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.987,0.0,0.0,0.987,0.0,0.013,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,stable,111,100.0,1000,25.491345575881343,33.99942489704205,34.77294614292747,34.98882482505357,52.77932606666301,0.0,0.7264559107913696,0.7988751227250941,20975.0,20.975,20975.0,0.0,0.0,0.0,0.839,0.9916567342073898,0.5256257449344458,0.441,0.466030989272944,0.0,0.00834326579261025,0.0,16.1,0.0,83.89999999999999,0.0,276,276.0
deadline_greedy,stable,111,100.0,1000,25.491345575881343,33.99942489704205,34.77294614292747,34.98882482505357,25.491345575881343,0.0,0.7264559107913696,0.7264559107913696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,stable,111,100.0,1000,25.491345575881343,33.99942489704205,34.77294614292747,34.98882482505357,25.491345575881343,0.0,0.7264559107913696,0.7264559107913696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,stable,111,100.0,1000,25.491345575881343,33.99942489704205,34.77294614292747,34.98882482505357,25.491345575881343,0.0,0.7264559107913696,0.7264559107913696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,stable,111,100.0,1000,58.211492854764366,97.22955690364827,99.28322751488075,99.98933192887984,58.211492854764366,0.0,0.8057664818955173,0.8057664818955173,13200.0,13.2,13200.0,0.0,0.0,0.0,0.528,1.0,1.0,0.528,0.0,0.0,0.0,0.0,47.199999999999996,52.800000000000004,0.0,0.0,495,495.0
local_only,stable,112,100.0,1000,25.044635098675773,33.93678625080242,34.80594764992258,34.978994945141224,25.044635098675773,0.0,0.7245903067601731,0.7245903067601731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,stable,112,100.0,1000,105.54036132371513,132.87165480049612,134.46470677587956,134.9678063714935,105.54036132371513,0.483,0.8009226898693003,0.4515695013758096,25000.0,25.0,25000.0,0.483,0.0,0.0,1.0,0.992,0.517,0.517,0.475,0.0,0.008,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,stable,112,100.0,1000,125.04463509867576,133.9367862508024,134.8059476499226,134.9789949451412,125.04463509867576,1.0,0.7245903067601731,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.983,0.0,0.0,0.983,0.0,0.017,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,stable,112,100.0,1000,25.044635098675773,33.93678625080242,34.80594764992258,34.978994945141224,52.774438295965986,0.0,0.7245903067601731,0.7942867336915719,21700.0,21.7,21700.0,0.0,0.0,0.0,0.868,0.9919354838709677,0.5103686635944701,0.443,0.4815668202764977,0.0,0.008064516129032258,0.0,13.200000000000001,0.0,86.8,0.0,220,220.0
deadline_greedy,stable,112,100.0,1000,25.044635098675773,33.93678625080242,34.80594764992258,34.978994945141224,25.044635098675773,0.0,0.7245903067601731,0.7245903067601731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,stable,112,100.0,1000,25.044635098675773,33.93678625080242,34.80594764992258,34.978994945141224,25.044635098675773,0.0,0.7245903067601731,0.7245903067601731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,stable,112,100.0,1000,25.044635098675773,33.93678625080242,34.80594764992258,34.978994945141224,25.044635098675773,0.0,0.7245903067601731,0.7245903067601731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,stable,112,100.0,1000,57.24036132371512,98.08923227432281,99.63918524730202,99.99701652765957,57.24036132371512,0.0,0.8009226898693003,0.8009226898693003,12925.0,12.925,12925.0,0.0,0.0,0.0,0.517,1.0,1.0,0.517,0.0,0.0,0.0,0.0,48.3,51.7,0.0,0.0,471,471.0
local_only,stable,113,100.0,1000,24.924957379086543,33.92528008813723,34.852479041190236,34.99387303551587,24.924957379086543,0.0,0.725184772552611,0.725184772552611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,stable,113,100.0,1000,106.21031668246768,133.0837726968204,134.83630651695333,134.99387303551586,106.21031668246768,0.512,0.7975242994668902,0.4263747360373735,25000.0,25.0,25000.0,0.512,0.0,0.0,1.0,0.985,0.488,0.488,0.497,0.0,0.015,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,stable,113,100.0,1000,124.92495737908654,133.9252800881372,134.85247904119024,134.99387303551586,124.92495737908654,1.0,0.725184772552611,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.988,0.0,0.0,0.988,0.0,0.012,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,stable,113,100.0,1000,24.924957379086543,33.92528008813723,34.852479041190236,34.99387303551587,50.565197370598845,0.0,0.725184772552611,0.7910288053494875,21600.0,21.6,21600.0,0.0,0.0,0.0,0.864,0.9826388888888888,0.48032407407407407,0.415,0.5023148148148148,0.0,0.017361111111111112,0.0,13.600000000000001,0.0,86.4,0.0,239,239.0
deadline_greedy,stable,113,100.0,1000,24.924957379086543,33.92528008813723,34.852479041190236,34.99387303551587,24.924957379086543,0.0,0.725184772552611,0.725184772552611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,stable,113,100.0,1000,24.924957379086543,33.92528008813723,34.852479041190236,34.99387303551587,24.924957379086543,0.0,0.725184772552611,0.725184772552611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,stable,113,100.0,1000,24.924957379086543,33.92528008813723,34.852479041190236,34.99387303551587,24.924957379086543,0.0,0.725184772552611,0.725184772552611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,stable,113,100.0,1000,55.010316682467696,97.10402639669663,99.44189579505483,99.96792723994841,55.010316682467696,0.0,0.7975242994668902,0.7975242994668902,12200.0,12.2,12200.0,0.0,0.0,0.0,0.488,1.0,1.0,0.488,0.0,0.0,0.0,0.0,51.2,48.8,0.0,0.0,492,492.0
local_only,stable,114,100.0,1000,25.128438548268,33.86993382489312,34.786318253661975,34.99771913787838,25.128438548268,0.0,0.7237524930795687,0.7237524930795687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,stable,114,100.0,1000,104.93248284979347,132.2034348022165,134.3816769335388,134.9971709860199,104.93248284979347,0.47,0.8033240545658997,0.4631901647914629,25000.0,25.0,25000.0,0.47,0.0,0.0,1.0,0.989,0.53,0.53,0.459,0.0,0.011,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,stable,114,100.0,1000,125.128438548268,133.8699338248931,134.78631825366196,134.9977191378784,125.128438548268,1.0,0.7237524930795687,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.992,0.0,0.0,0.992,0.0,0.008,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,stable,114,100.0,1000,25.128438548268,33.86993382489312,34.786318253661975,34.99771913787838,53.866453690073165,0.0,0.7237524930795687,0.7977940224588013,21900.0,21.9,21900.0,0.0,0.0,0.0,0.876,0.9908675799086758,0.5308219178082192,0.465,0.4600456621004566,0.0,0.0091324200913242,0.0,12.4,0.0,87.6,0.0,214,214.0
deadline_greedy,stable,114,100.0,1000,25.128438548268,33.86993382489312,34.786318253661975,34.99771913787838,25.128438548268,0.0,0.7237524930795687,0.7237524930795687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,stable,114,100.0,1000,25.128438548268,33.86993382489312,34.786318253661975,34.99771913787838,25.128438548268,0.0,0.7237524930795687,0.7237524930795687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,stable,114,100.0,1000,25.128438548268,33.86993382489312,34.786318253661975,34.99771913787838,25.128438548268,0.0,0.7237524930795687,0.7237524930795687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,stable,114,100.0,1000,57.93248284979347,97.4505471955967,99.55760271724056,99.9637033653552,57.93248284979347,0.0,0.8033240545658997,0.8033240545658997,13250.0,13.25,13250.0,0.0,0.0,0.0,0.53,1.0,1.0,0.53,0.0,0.0,0.0,0.0,47.0,53.0,0.0,0.0,480,480.0
local_only,stable,115,100.0,1000,25.094705607799348,34.162413089123824,34.74465384721523,34.970565607066455,25.094705607799348,0.0,0.7245886848920773,0.7245886848920773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,stable,115,100.0,1000,105.51356387984073,132.5375471496968,134.48978188049588,134.95798079032085,105.51356387984073,0.49,0.8010527993695287,0.44693765120150136,25000.0,25.0,25000.0,0.49,0.0,0.0,1.0,0.988,0.51,0.51,0.478,0.0,0.012,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,stable,115,100.0,1000,125.09470560779934,134.16241308912382,134.74465384721523,134.97056560706645,125.09470560779934,1.0,0.7245886848920773,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.986,0.0,0.0,0.986,0.0,0.014,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,stable,115,100.0,1000,25.094705607799348,34.162413089123824,34.74465384721523,34.970565607066455,51.94937303752475,0.0,0.7245886848920773,0.7944537871206474,21750.0,21.75,21750.0,0.0,0.0,0.0,0.87,0.9873563218390805,0.5011494252873563,0.436,0.4862068965517241,0.0,0.01264367816091954,0.0,13.0,0.0,87.0,0.0,219,219.0
deadline_greedy,stable,115,100.0,1000,25.094705607799348,34.162413089123824,34.74465384721523,34.970565607066455,25.094705607799348,0.0,0.7245886848920773,0.7245886848920773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,stable,115,100.0,1000,25.094705607799348,34.162413089123824,34.74465384721523,34.970565607066455,25.094705607799348,0.0,0.7245886848920773,0.7245886848920773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,stable,115,100.0,1000,25.094705607799348,34.162413089123824,34.74465384721523,34.970565607066455,25.094705607799348,0.0,0.7245886848920773,0.7245886848920773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,stable,115,100.0,1000,56.513563879840724,97.63059040295308,99.55378424364275,99.9286660289549,56.513563879840724,0.0,0.8010527993695287,0.8010527993695287,12750.0,12.75,12750.0,0.0,0.0,0.0,0.51,1.0,1.0,0.51,0.0,0.0,0.0,0.0,49.0,51.0,0.0,0.0,476,476.0
local_only,stable,116,100.0,1000,25.028301912688907,34.05041769477859,34.88445460350265,34.99403448766891,25.028301912688907,0.0,0.7244573126145593,0.7244573126145593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,stable,116,100.0,1000,104.46742048439566,132.83743921121356,134.58157853148563,134.95476792560578,104.46742048439566,0.461,0.8041615182100852,0.47017192409184316,25000.0,25.0,25000.0,0.461,0.0,0.0,1.0,0.995,0.539,0.539,0.456,0.0,0.005,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,stable,116,100.0,1000,125.02830191268892,134.0504176947786,134.88445460350266,134.9940344876689,125.02830191268892,1.0,0.7244573126145593,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.988,0.0,0.0,0.988,0.0,0.012,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,stable,116,100.0,1000,25.028301912688907,34.05041769477859,34.88445460350265,34.99403448766891,54.211607535281885,0.0,0.7244573126145593,0.798391101095973,21750.0,21.75,21750.0,0.0,0.0,0.0,0.87,0.9942528735632183,0.5448275862068965,0.474,0.4494252873563218,0.0,0.005747126436781609,0.0,13.0,0.0,87.0,0.0,221,221.0
deadline_greedy,stable,116,100.0,1000,25.028301912688907,34.05041769477859,34.88445460350265,34.99403448766891,25.028301912688907,0.0,0.7244573126145593,0.7244573126145593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
